弐 式 0.833333 武 0.625 寿 0.571429 戒 0.571429 封 0.555556 威 0.555556 示 0.5 寺 0.5 代 0.5 栽 0.5
斗 汁 0.8 汗 0.666667 弁 0.6 半 0.6 平 0.6 河 0.5 斤 0.5 羊 0.5 沸 0.5 牛 0.5
供 侍 0.75 共 0.75 洪 0.666667 乗 0.666667 待 0.666667 先 0.625 垂 0.625 佳 0.625 伐 0.625 仕 0.625
貝 見 0.857143 貞 0.777778 県 0.777778 則 0.777778 負 0.777778 具 0.75 目 0.714286 貢 0.7 員 0.7 財 0.7
還 遠 0.6875 園 0.625 速 0.625 豊 0.5625 遣 0.5625 環 0.529412 造 0.5 票 0.5 週 0.5 署 0.5
眠 昆 0.6 敗 0.545455 眼 0.545455 賊 0.538462 是 0.5 閥 0.5 里 0.5 貯 0.5 町 0.5 県 0.5
縦 緩 0.6875 維 0.6875 綱 0.625 線 0.625 従 0.625 網 0.625 絞 0.5625 練 0.5625 紋 0.5625 紹 0.5625
堪 甚 0.75 垣 0.583333 勘 0.583333 棋 0.583333 塔 0.583333 壊 0.5625 塊 0.538462 墳 0.533333 場 0.5 黄 0.5
効 劾 0.75 郊 0.666667 交 0.625 劣 0.625 卒 0.625 疾 0.6 疫 0.555556 病 0.5 栽 0.5 斉 0.5
摂 恥 0.615385 敢 0.615385 捕 0.538462 厳 0.470588 撮 0.466667 掲 0.461538 措 0.461538 描 0.461538 提 0.461538 票 0.461538
情 清 0.909091 惰 0.833333 惜 0.727273 青 0.727273 精 0.714286 請 0.666667 晴 0.666667 消 0.636364 溝 0.615385 湖 0.583333
埋 理 0.909091 厘 0.8 重 0.7 里 0.7 垣 0.7 草 0.7 堤 0.666667 童 0.666667 現 0.636364 墓 0.615385
界 畔 0.7 卑 0.666667 男 0.666667 易 0.666667 昇 0.666667 略 0.636364 鬼 0.6 申 0.555556 果 0.555556 県 0.555556
量 冒 0.666667 糧 0.666667 重 0.666667 童 0.666667 種 0.642857 潤 0.6 里 0.583333 厘 0.583333 晶 0.583333 胆 0.583333
奔 森 0.583333 茶 0.555556 奏 0.555556 柄 0.555556 斎 0.545455 来 0.5 朱 0.5 林 0.5 棒 0.5 条 0.5
旗 棋 0.714286 旋 0.571429 族 0.571429 典 0.5 模 0.5 庫 0.5 庸 0.5 章 0.5 放 0.5 堪 0.5
拙 掘 0.727273 屈 0.625 出 0.625 堀 0.545455 拓 0.5 拡 0.5 抗 0.5 両 0.5 挿 0.5 拝 0.5
荘 壮 0.666667 茎 0.666667 型 0.555556 江 0.555556 社 0.555556 在 0.555556 至 0.555556 基 0.545455 墓 0.538462 薄 0.5
浜 洗 0.8 洪 0.7 汽 0.6 注 0.6 法 0.6 性 0.6 泣 0.6 染 0.6 江 0.6 活 0.6
詞 詔 0.916667 話 0.846154 詰 0.846154 詐 0.833333 語 0.785714 計 0.75 諾 0.733333 調 0.733333 説 0.714286 訂 0.666667
口 中 0.75 巨 0.6 可 0.6 右 0.6 句 0.6 台 0.6 司 0.6 古 0.6 石 0.6 占 0.6
巧 士 0.6 工 0.6 功 0.6 五 0.6 王 0.6 玉 0.6 土 0.6 坂 0.571429 坑 0.571429 攻 0.571429
敬 故 0.75 警 0.631579 契 0.583333 欲 0.583333 教 0.583333 散 0.583333 英 0.583333 菊 0.583333 葉 0.583333 喪 0.583333
陶 降 0.636364 揺 0.583333 陛 0.545455 缶 0.545455 除 0.545455 隆 0.545455 謡 0.5 隣 0.5 析 0.454545 栓 0.454545
卸 御 0.75 武 0.666667 郵 0.636364 針 0.6 年 0.555556 岳 0.555556 垂 0.555556 缶 0.555556 釣 0.545455 鈍 0.5
翻 番 0.611111 穂 0.555556 鶏 0.526316 漁 0.5 畑 0.5 道 0.5 衡 0.5 億 0.5 徳 0.5 想 0.5
遺 貴 0.8 員 0.666667 買 0.6 貢 0.6 賃 0.6 貫 0.6 鳴 0.6 遣 0.6 貞 0.533333 黄 0.533333
姿 次 0.666667 婆 0.636364 盗 0.636364 委 0.555556 浴 0.5 挙 0.5 楼 0.461538 資 0.461538 渓 0.454545 添 0.454545
者 春 0.777778 百 0.75 拍 0.75 昔 0.75 著 0.727273 都 0.727273 音 0.666667 暑 0.666667 煮 0.666667 垣 0.666667
了 又 0.5 矛 0.4 久 0.333333 夕 0.333333 子 0.333333 支 0.25 水 0.25 乏 0.25 友 0.25 予 0.25
看 首 0.777778 盾 0.777778 着 0.75 値 0.7 春 0.666667 盲 0.666667 順 0.666667 者 0.666667 自 0.666667 香 0.666667
名 各 0.833333 否 0.714286 外 0.666667 向 0.666667 句 0.666667 舌 0.666667 后 0.666667 右 0.666667 台 0.666667 合 0.666667
徐 除 0.8 余 0.7 称 0.7 待 0.7 禁 0.615385 侍 0.6 行 0.6 祭 0.545455 得 0.545455 陰 0.545455
粒 粧 0.75 粗 0.727273 秩 0.636364 校 0.636364 粘 0.636364 粉 0.636364 迷 0.636364 称 0.636364 断 0.636364 料 0.636364
砕 砲 0.7 研 0.666667 枠 0.666667 許 0.636364 群 0.615385 粋 0.6 破 0.6 訴 0.583333 碑 0.571429 故 0.555556
暖 敗 0.692308 販 0.692308 援 0.692308 関 0.642857 朕 0.615385 渓 0.615385 緩 0.6 瞬 0.555556 楽 0.538462 畔 0.538462
掘 堀 0.818182 拙 0.727273 屈 0.727273 据 0.636364 択 0.545455 揺 0.5 握 0.5 所 0.454545 探 0.454545 捨 0.454545
語 詰 0.928571 諾 0.866667 調 0.8 話 0.785714 詞 0.785714 詩 0.714286 評 0.714286 詐 0.714286 詔 0.714286 請 0.666667
度 渡 0.75 席 0.7 床 0.666667 旋 0.636364 庶 0.636364 部 0.636364 庭 0.6 剖 0.6 報 0.583333 疫 0.555556
末 未 1 朱 0.833333 木 0.8 夫 0.8 天 0.8 床 0.714286 来 0.714286 米 0.666667 休 0.666667 抹 0.625
搭 塔 0.833333 拾 0.75 若 0.666667 拓 0.666667 匿 0.666667 措 0.583333 唇 0.583333 茶 0.583333 哲 0.583333 荷 0.583333
薬 楽 0.8125 菓 0.6875 菜 0.625 募 0.5625 墓 0.5625 菊 0.5625 幕 0.5625 草 0.5625 散 0.5625 煮 0.5625
男 勇 0.777778 町 0.714286 由 0.714286 田 0.714286 界 0.666667 画 0.625 易 0.625 具 0.625 畔 0.6 勉 0.6
鼻 算 0.571429 臭 0.571429 買 0.571429 開 0.571429 軸 0.571429 閑 0.571429 晩 0.571429 眼 0.571429 量 0.571429 胆 0.571429
為 偽 0.818182 点 0.555556 烈 0.5 潟 0.466667 照 0.461538 慈 0.461538 庶 0.454545 添 0.454545 州 0.444444 雨 0.444444
尽 尺 0.666667 冬 0.5 犬 0.5 太 0.5 尼 0.5 昼 0.444444 屋 0.444444 吟 0.428571 尿 0.428571 局 0.428571
顕 題 0.833333 頭 0.666667 暗 0.666667 願 0.631579 項 0.611111 買 0.611111 頻 0.611111 鎖 0.611111 暑 0.611111 頼 0.555556
委 季 0.75 秀 0.75 本 0.625 体 0.625 妥 0.625 楼 0.615385 牲 0.555556 科 0.555556 秒 0.555556 姿 0.555556
敗 販 0.818182 眺 0.727273 財 0.727273 関 0.714286 賊 0.692308 賄 0.692308 暖 0.692308 映 0.636364 易 0.636364 則 0.636364
襟 禁 0.722222 礎 0.555556 森 0.555556 磨 0.555556 標 0.5 裕 0.5 秩 0.5 粋 0.5 暦 0.5 称 0.5
獣 戦 0.6875 巣 0.6875 豊 0.5625 異 0.5625 獄 0.5625 景 0.5625 濁 0.5625 濃 0.5625 激 0.5625 涼 0.5625
健 建 0.818182 律 0.636364 侯 0.636364 信 0.545455 俵 0.545455 候 0.545455 廷 0.545455 傑 0.461538 嫌 0.461538 廉 0.461538
偽 為 0.818182 鳥 0.545455 焦 0.5 窯 0.466667 勲 0.466667 潟 0.466667 照 0.461538 点 0.454545 雨 0.454545 悠 0.454545
旬 旨 0.833333 白 0.833333 但 0.714286 伸 0.714286 伯 0.714286 百 0.666667 日 0.666667 旧 0.666667 自 0.666667 殉 0.6
乱 舌 0.857143 克 0.714286 告 0.714286 右 0.714286 古 0.714286 固 0.625 居 0.625 舎 0.625 個 0.6 造 0.6
述 迷 0.666667 朴 0.625 迭 0.625 返 0.625 料 0.6 速 0.6 透 0.6 桜 0.6 秋 0.555556 柱 0.555556
歳 斎 0.538462 歩 0.538462 裁 0.538462 栽 0.538462 紫 0.538462 康 0.538462 威 0.538462 尉 0.538462 薪 0.5 齢 0.470588
長 張 0.727273 帳 0.727273 脹 0.666667 喪 0.583333 集 0.583333 哀 0.555556 髪 0.5 床 0.5 味 0.5 実 0.5
零 雰 0.769231 需 0.642857 電 0.615385 雪 0.615385 雲 0.615385 雷 0.615385 霊 0.6 震 0.6 儒 0.5625 霜 0.529412
特 待 0.8 侍 0.8 持 0.8 牲 0.7 詩 0.615385 時 0.6 佳 0.6 寺 0.6 供 0.6 封 0.6
司 右 0.8 召 0.8 加 0.8 伺 0.714286 吉 0.666667 合 0.666667 同 0.666667 舌 0.666667 后 0.666667 台 0.6
要 腰 0.692308 東 0.555556 更 0.555556 酔 0.545455 煙 0.538462 遷 0.533333 宴 0.5 桜 0.5 配 0.5 酢 0.5
斉 済 0.727273 剤 0.7 卒 0.625 庫 0.6 郊 0.555556 削 0.555556 章 0.545455 斎 0.545455 都 0.545455 庸 0.545455
序 列 0.714286 例 0.625 交 0.571429 広 0.571429 死 0.571429 庁 0.571429 野 0.545455 府 0.5 夜 0.5 刻 0.5
崎 寄 0.818182 奇 0.727273 岩 0.727273 岸 0.636364 割 0.583333 剖 0.545455 知 0.545455 店 0.545455 害 0.545455 枯 0.545455
逐 遂 0.833333 迷 0.6 速 0.6 送 0.6 迭 0.6 逝 0.6 逮 0.545455 遠 0.538462 退 0.5 述 0.5
涙 泥 0.7 沢 0.7 戻 0.7 決 0.7 渓 0.636364 漢 0.615385 派 0.6 洪 0.6 挟 0.6 快 0.6
会 伝 0.833333 余 0.714286 公 0.666667 金 0.625 芸 0.571429 陰 0.545455 絵 0.5 途 0.5 手 0.5 念 0.5
嬢 壌 0.875 醸 0.7 譲 0.65 娠 0.625 俵 0.5625 裏 0.5625 袋 0.5625 嫌 0.5625 棄 0.5 徴 0.5
嚇 跡 0.647059 喫 0.529412 跳 0.529412 践 0.529412 赦 0.529412 嘆 0.470588 装 0.470588 斎 0.470588 蚊 0.470588 銑 0.470588
焦 進 0.75 馬 0.75 礁 0.705882 隻 0.666667 集 0.666667 篤 0.625 鳥 0.583333 奪 0.571429 歓 0.533333 准 0.5
被 彼 0.6 破 0.6 波 0.6 疲 0.6 複 0.571429 俊 0.5 初 0.5 受 0.5 皮 0.5 披 0.5
雰 零 0.769231 雲 0.666667 雪 0.666667 震 0.666667 需 0.642857 霧 0.631579 電 0.615385 雷 0.615385 霊 0.6 儒 0.5625
皿 血 0.833333 典 0.625 且 0.6 止 0.6 亜 0.571429 盆 0.555556 叫 0.5 企 0.5 益 0.5 吐 0.5
血 皿 0.833333 盆 0.666667 益 0.6 亜 0.571429 猛 0.545455 盛 0.545455 盗 0.545455 全 0.5 佳 0.5 供 0.5
賃 債 0.846154 積 0.8125 貢 0.769231 順 0.769231 貨 0.769231 傾 0.769231 貴 0.769231 偵 0.769231 貸 0.769231 横 0.733333
迅 近 0.714286 迎 0.571429 迷 0.555556 逆 0.555556 下 0.5 巡 0.5 述 0.5 辺 0.5 逓 0.5 込 0.5
金 針 0.7 位 0.625 全 0.625 妻 0.625 並 0.625 余 0.625 会 0.625 善 0.583333 虚 0.545455 釣 0.545455
卒 座 0.7 郊 0.666667 析 0.625 辛 0.625 効 0.625 斉 0.625 枠 0.625 粋 0.6 剤 0.6 麻 0.545455
閑 閉 0.833333 関 0.785714 開 0.75 問 0.75 閥 0.714286 果 0.666667 閲 0.666667 間 0.666667 最 0.666667 門 0.666667
勧 歓 0.8 稚 0.692308 観 0.666667 雑 0.642857 獲 0.625 雄 0.615385 携 0.615385 唯 0.615385 催 0.615385 隻 0.615385
周 吉 0.75 舎 0.75 告 0.75 週 0.727273 彫 0.727273 古 0.625 同 0.625 言 0.625 舌 0.625 害 0.6
坪 幸 0.75 培 0.727273 南 0.666667 辛 0.625 立 0.625 坂 0.625 平 0.625 塔 0.583333 塀 0.583333 葬 0.583333
浮 学 0.7 渓 0.636364 将 0.6 泣 0.6 奨 0.538462 浴 0.5 泌 0.5 沈 0.5 乳 0.5 注 0.5
晴 暑 0.75 賄 0.692308 清 0.666667 時 0.666667 情 0.666667 青 0.666667 輸 0.625 暗 0.615385 署 0.615385 購 0.588235
麗 醸 0.5 標 0.473684 譲 0.45 轄 0.421053 袋 0.421053 続 0.421053 敷 0.421053 壊 0.421053 横 0.421053 裂 0.421053
鋭 鉛 0.733333 銑 0.733333 錠 0.6875 鏡 0.684211 鎖 0.666667 鈍 0.666667 銅 0.666667 銃 0.666667 銘 0.666667 税 0.666667
香 伯 0.777778 春 0.777778 番 0.75 音 0.666667 看 0.666667 替 0.666667 百 0.666667 相 0.666667 暦 0.642857 陥 0.6
隔 陣 0.538462 評 0.538462 許 0.538462 障 0.5 調 0.466667 課 0.466667 詳 0.461538 豆 0.461538 陛 0.461538 陳 0.461538
託 記 0.9 許 0.818182 計 0.8 訓 0.8 訂 0.8 評 0.75 訴 0.75 詐 0.75 訟 0.727273 訪 0.727273
視 褐 0.769231 覚 0.75 神 0.727273 裸 0.692308 見 0.636364 児 0.636364 祝 0.636364 負 0.636364 規 0.636364 現 0.636364
抜 技 0.857143 投 0.714286 扱 0.714286 扶 0.714286 麦 0.714286 坂 0.714286 挟 0.666667 板 0.625 抹 0.625 披 0.625
星 皇 0.777778 里 0.777778 時 0.7 睡 0.692308 昇 0.666667 昨 0.666667 畔 0.6 軒 0.6 暁 0.583333 塁 0.583333
客 容 0.8 落 0.666667 各 0.666667 尚 0.666667 沿 0.666667 谷 0.666667 寄 0.636364 略 0.636364 溶 0.615385 格 0.6
説 詔 0.785714 詞 0.714286 談 0.666667 誘 0.642857 詳 0.642857 詐 0.642857 税 0.642857 誠 0.642857 詠 0.642857 託 0.642857
港 巻 0.666667 洪 0.666667 洗 0.583333 満 0.583333 起 0.583333 泡 0.583333 漠 0.538462 溝 0.538462 漢 0.538462 装 0.5
脱 税 0.666667 閲 0.666667 朕 0.636364 悦 0.636364 胎 0.636364 昭 0.545455 況 0.545455 祝 0.545455 胞 0.545455 豚 0.545455
掲 揚 0.833333 渇 0.818182 喝 0.727273 提 0.666667 場 0.666667 湯 0.666667 担 0.636364 捜 0.636364 混 0.636364 易 0.636364
暴 爆 0.789474 較 0.6 時 0.6 泰 0.6 異 0.6 是 0.533333 漆 0.533333 恭 0.533333 暑 0.533333 黙 0.533333
紹 絡 0.75 給 0.75 結 0.75 紙 0.636364 級 0.636364 紛 0.636364 紺 0.636364 約 0.636364 純 0.636364 糾 0.636364
岸 峠 0.666667 峡 0.666667 崎 0.636364 伴 0.625 件 0.625 辛 0.625 岩 0.625 宰 0.6 峰 0.6 炭 0.555556
疾 族 0.727273 疫 0.7 疲 0.7 痴 0.692308 痢 0.666667 廃 0.666667 菜 0.636364 麻 0.636364 渓 0.636364 廉 0.615385
扇 翁 0.6 羽 0.6 均 0.5 扉 0.416667 遍 0.416667 戻 0.4 肩 0.4 所 0.4 協 0.4 局 0.4
嫌 兼 0.769231 廉 0.769231 妹 0.615385 殊 0.615385 娠 0.615385 謙 0.588235 様 0.571429 嬢 0.5625 媒 0.538462 美 0.538462
移 称 0.727273 秒 0.636364 秩 0.636364 秘 0.636364 秋 0.636364 愁 0.615385 稲 0.571429 穏 0.5625 枚 0.545455 析 0.545455
険 倹 0.818182 検 0.666667 使 0.636364 除 0.636364 登 0.583333 陰 0.545455 林 0.545455 拾 0.545455 合 0.545455 命 0.545455
牧 物 0.75 秩 0.7 牲 0.666667 矢 0.625 改 0.625 失 0.625 枚 0.625 扶 0.625 攻 0.625 秀 0.625
処 拠 0.625 介 0.6 冬 0.6 久 0.6 条 0.571429 死 0.5 肌 0.5 各 0.5 多 0.5 努 0.428571
湯 揚 0.833333 渇 0.833333 場 0.75 陽 0.75 傷 0.692308 腸 0.692308 湿 0.666667 掲 0.666667 測 0.666667 巣 0.666667
惰 情 0.833333 清 0.75 惜 0.666667 精 0.642857 請 0.6 青 0.583333 性 0.583333 愉 0.583333 涯 0.583333 憤 0.533333
更 東 0.875 便 0.777778 児 0.714286 車 0.714286 凍 0.7 畝 0.7 夏 0.7 臭 0.666667 某 0.666667 泉 0.666667
絹 細 0.692308 紳 0.615385 組 0.615385 納 0.615385 紺 0.615385 縄 0.6 編 0.6 維 0.571429 緒 0.571429 緯 0.5625
糸 系 0.857143 幼 0.666667 級 0.666667 約 0.666667 係 0.666667 紀 0.666667 紅 0.666667 糾 0.666667 紡 0.6 紋 0.6
鋼 銅 0.6875 鋳 0.625 銑 0.625 鉄 0.625 錠 0.625 針 0.625 鐘 0.6 鏡 0.578947 銭 0.5625 鈍 0.5625
訂 討 0.9 計 0.888889 託 0.8 記 0.8 言 0.777778 訪 0.727273 許 0.727273 訓 0.7 詩 0.692308 評 0.666667
導 道 0.8 首 0.6 尊 0.6 博 0.6 息 0.533333 専 0.533333 頂 0.533333 得 0.533333 煮 0.533333 迫 0.533333
傑 殊 0.615385 様 0.571429 候 0.538462 森 0.538462 美 0.538462 乗 0.538462 集 0.538462 倹 0.538462 俵 0.538462 株 0.538462
間 晶 0.916667 問 0.75 聞 0.714286 暑 0.666667 門 0.666667 閑 0.666667 開 0.666667 冒 0.666667 簡 0.666667 閉 0.666667
芝 芳 0.571429 苗 0.5 正 0.5 芽 0.5 芋 0.5 支 0.5 苦 0.5 英 0.5 共 0.5 乏 0.5
用 月 0.8 肝 0.714286 肌 0.666667 服 0.625 甲 0.6 申 0.6 身 0.571429 伸 0.571429 削 0.555556 前 0.555556
読 誌 0.785714 訪 0.714286 詰 0.714286 詩 0.714286 該 0.714286 請 0.666667 諸 0.666667 説 0.642857 記 0.642857 証 0.642857
侯 候 0.9 倣 0.7 秩 0.7 依 0.666667 併 0.666667 健 0.636364 振 0.6 俵 0.6 娠 0.6 朕 0.6
朴 杯 0.75 村 0.714286 私 0.714286 利 0.714286 札 0.666667 不 0.666667 朽 0.666667 机 0.666667 松 0.625 刺 0.625
裁 栽 0.75 越 0.666667 茂 0.583333 表 0.583333 歳 0.538462 義 0.538462 款 0.5 械 0.5 責 0.5 赦 0.5
滅 減 0.692308 浅 0.615385 派 0.538462 渓 0.538462 添 0.538462 浜 0.538462 威 0.538462 栽 0.538462 漬 0.5 犠 0.470588
轄 誓 0.588235 害 0.588235 賠 0.588235 軽 0.588235 軒 0.588235 撃 0.529412 較 0.529412 量 0.529412 幹 0.529412 転 0.529412
始 如 0.75 治 0.625 否 0.625 台 0.625 名 0.625 胎 0.555556 舌 0.5 各 0.5 合 0.5 姫 0.5
児 旧 0.714286 見 0.714286 更 0.714286 便 0.666667 喝 0.636364 視 0.636364 的 0.625 東 0.625 昆 0.625 免 0.625
拝 津 0.666667 持 0.666667 掛 0.636364 折 0.625 抹 0.625 扶 0.625 華 0.6 振 0.6 誓 0.571429 挟 0.555556
捜 提 0.75 担 0.7 押 0.7 撮 0.666667 掲 0.636364 拍 0.6 技 0.6 埋 0.6 厘 0.6 披 0.6
巣 単 0.818182 戦 0.769231 裸 0.769231 凍 0.727273 果 0.727273 菓 0.727273 獣 0.6875 湯 0.666667 漸 0.642857 彰 0.642857
陪 倍 0.818182 培 0.727273 障 0.642857 善 0.583333 喜 0.583333 嫡 0.571429 滴 0.571429 摘 0.571429 剖 0.545455 俗 0.545455
諭 論 0.8125 請 0.6875 愉 0.6875 許 0.625 訴 0.625 謝 0.588235 誘 0.5625 誇 0.5625 謀 0.5625 訪 0.5625
濯 躍 0.666667 准 0.588235 準 0.529412 擁 0.529412 推 0.529412 雄 0.470588 雅 0.470588 催 0.470588 雑 0.470588 確 0.470588
慰 尉 0.733333 感 0.6 憾 0.5625 慈 0.533333 悠 0.533333 認 0.533333 誌 0.533333 愁 0.533333 慮 0.466667 辱 0.466667
窒 室 0.818182 空 0.727273 屋 0.636364 窓 0.545455 突 0.545455 至 0.545455 窃 0.545455 塗 0.538462 握 0.5 窯 0.466667
響 郷 0.55 暗 0.55 緒 0.5 縮 0.5 障 0.5 織 0.45 職 0.45 賠 0.45 滝 0.45 普 0.45
齢 歯 0.705882 麻 0.529412 森 0.470588 穀 0.470588 業 0.470588 奥 0.470588 歳 0.470588 栽 0.470588 釈 0.470588 歴 0.470588
清 情 0.909091 惰 0.75 青 0.727273 消 0.727273 溝 0.692308 湖 0.666667 晴 0.666667 漬 0.642857 精 0.642857 惜 0.636364
澄 登 0.8 減 0.6 浴 0.6 短 0.533333 涼 0.533333 沿 0.533333 悦 0.533333 痘 0.533333 溶 0.533333 険 0.466667
指 拍 0.888889 挿 0.8 押 0.666667 泊 0.666667 抽 0.666667 担 0.666667 旨 0.666667 百 0.666667 春 0.666667 者 0.666667
蚊 蛇 0.727273 足 0.6 咲 0.6 虫 0.6 喫 0.583333 跡 0.538462 嘆 0.538462 喚 0.5 唆 0.5 呈 0.5
完 宗 0.75 実 0.75 宅 0.714286 光 0.714286 宇 0.714286 院 0.7 宝 0.625 定 0.625 突 0.625 案 0.6
式 弐 0.833333 武 0.75 戒 0.571429 封 0.555556 威 0.555556 茂 0.5 玉 0.5 共 0.5 巧 0.5 示 0.5
愛 憂 0.666667 優 0.647059 受 0.615385 栄 0.538462 慶 0.533333 緩 0.466667 淡 0.461538 授 0.461538 労 0.461538 後 0.461538
期 欺 0.75 朝 0.666667 暮 0.642857 碁 0.615385 勘 0.583333 著 0.583333 甚 0.583333 朗 0.583333 基 0.583333 幕 0.538462
帥 師 0.9 追 0.666667 仲 0.555556 印 0.555556 品 0.555556 常 0.545455 帯 0.5 燥 0.470588 稿 0.466667 隔 0.461538
群 詳 0.846154 許 0.692308 謙 0.647059 謡 0.625 研 0.615385 砕 0.615385 評 0.615385 郡 0.615385 誇 0.615385 壁 0.5625
邦 邪 0.75 奉 0.625 郡 0.6 麦 0.571429 井 0.571429 寿 0.571429 郊 0.555556 郵 0.545455 都 0.545455 耕 0.5
設 詠 0.75 訓 0.727273 訟 0.727273 託 0.727273 訳 0.727273 許 0.727273 詐 0.666667 詔 0.666667 訴 0.666667 誕 0.666667
伯 香 0.777778 旬 0.714286 旧 0.714286 但 0.714286 伸 0.714286 白 0.714286 百 0.714286 旨 0.714286 皆 0.666667 相 0.666667
久 反 0.75 友 0.75 及 0.666667 八 0.666667 夕 0.666667 入 0.666667 又 0.666667 人 0.666667 皮 0.6 冬 0.6
胆 脂 0.7 腸 0.692308 但 0.666667 冒 0.666667 膜 0.642857 腰 0.615385 腹 0.615385 量 0.583333 帽 0.583333 鼻 0.571429
葉 菓 0.666667 棄 0.615385 芽 0.583333 華 0.583333 珠 0.583333 敬 0.583333 英 0.583333 菜 0.583333 故 0.583333 載 0.538462
積 賃 0.8125 債 0.8125 類 0.777778 績 0.764706 横 0.75 植 0.6875 質 0.6875 責 0.6875 漬 0.6875 賛 0.6875
富 幅 0.75 福 0.692308 番 0.666667 審 0.666667 宙 0.666667 宿 0.666667 賞 0.6 畜 0.583333 宣 0.583333 副 0.583333
啓 戻 0.636364 居 0.636364 所 0.636364 唇 0.636364 哲 0.636364 扉 0.583333 雇 0.583333 裕 0.583333 知 0.545455 括 0.545455
菜 採 0.818182 菊 0.818182 援 0.666667 菓 0.636364 殊 0.636364 疾 0.636364 茶 0.636364 赦 0.636364 渓 0.636364 来 0.636364
束 吏 0.857143 豆 0.714286 史 0.714286 保 0.666667 勅 0.666667 故 0.666667 架 0.666667 衷 0.666667 哀 0.666667 味 0.625
雪 雰 0.666667 雲 0.666667 雷 0.615385 電 0.615385 零 0.615385 霊 0.6 震 0.6 需 0.571429 雨 0.545455 曇 0.5
建 健 0.818182 書 0.6 麦 0.555556 廷 0.555556 承 0.555556 兼 0.5 庭 0.5 廉 0.461538 抜 0.444444 朱 0.444444
言 訂 0.777778 計 0.777778 信 0.777778 告 0.714286 吉 0.714286 君 0.714286 託 0.7 害 0.7 討 0.7 訓 0.7
超 塔 0.666667 赴 0.666667 碁 0.615385 越 0.583333 走 0.583333 搭 0.583333 唇 0.583333 若 0.583333 趣 0.533333 紹 0.5
需 儒 0.875 震 0.666667 霜 0.647059 零 0.642857 雲 0.642857 雰 0.642857 霊 0.6 雷 0.571429 電 0.571429 雪 0.571429
禍 渦 0.769231 祖 0.538462 高 0.538462 稿 0.466667 祉 0.461538 悟 0.461538 洞 0.461538 過 0.461538 尚 0.461538 神 0.461538
儒 需 0.875 震 0.5625 零 0.5625 雲 0.5625 雰 0.5625 霜 0.529412 科 0.5 雪 0.5 霊 0.5 電 0.5
丘 企 0.666667 仕 0.6 止 0.6 正 0.6 兵 0.571429 叫 0.5 全 0.5 吐 0.5 血 0.5 延 0.5
管 筒 0.642857 答 0.642857 棺 0.642857 官 0.571429 箇 0.571429 館 0.5625 符 0.5 第 0.5 笛 0.5 策 0.5
娠 振 0.7 妹 0.7 嬢 0.625 嫌 0.615385 美 0.6 侯 0.6 娘 0.6 俵 0.6 殊 0.6 媒 0.583333
夢 黄 0.615385 壊 0.5625 票 0.538462 貢 0.538462 畝 0.538462 菓 0.538462 苗 0.538462 聴 0.529412 憲 0.5 徳 0.5
貯 賠 0.666667 則 0.666667 財 0.666667 敗 0.583333 眺 0.583333 貝 0.583333 星 0.583333 販 0.583333 瞬 0.555556 賊 0.538462
徹 撤 0.8 散 0.666667 倣 0.6 罷 0.6 能 0.533333 育 0.533333 微 0.533333 復 0.533333 徴 0.533333 便 0.466667
常 党 0.727273 堂 0.727273 掌 0.666667 営 0.666667 席 0.636364 帝 0.636364 蛍 0.636364 官 0.545455 部 0.545455 帥 0.545455
紺 細 0.727273 紳 0.727273 練 0.714286 緒 0.714286 結 0.666667 綿 0.642857 紅 0.636364 組 0.636364 糾 0.636364 紹 0.636364
跡 践 0.769231 跳 0.692308 嚇 0.647059 路 0.538462 蚊 0.538462 距 0.538462 踏 0.533333 踊 0.5 緊 0.466667 渋 0.461538
立 辛 0.714286 位 0.714286 充 0.666667 妄 0.666667 交 0.666667 幸 0.625 坪 0.625 泣 0.625 以 0.6 文 0.6
題 顕 0.833333 暑 0.666667 願 0.631579 頑 0.611111 顔 0.611111 項 0.611111 頒 0.555556 賛 0.555556 頼 0.555556 貴 0.555556
酒 泊 0.7 油 0.7 湖 0.666667 猶 0.666667 潮 0.6 恒 0.6 西 0.6 尊 0.583333 清 0.545455 済 0.545455
招 拓 0.875 拘 0.75 沼 0.75 哲 0.7 括 0.666667 拾 0.666667 据 0.636364 加 0.625 召 0.625 石 0.625
寡 募 0.571429 寒 0.571429 宜 0.571429 窮 0.533333 券 0.5 宣 0.5 寛 0.5 家 0.5 実 0.5 勘 0.5
工 土 1 士 1 王 0.75 五 0.75 二 0.666667 与 0.666667 三 0.666667 正 0.6 去 0.6 生 0.6
層 僧 0.785714 増 0.785714 憎 0.785714 槽 0.666667 贈 0.666667 膚 0.6 晶 0.571429 唱 0.571429 届 0.571429 省 0.571429
僧 憎 0.857143 層 0.785714 増 0.785714 唱 0.692308 槽 0.666667 贈 0.666667 曹 0.615385 晶 0.615385 帽 0.615385 縄 0.6
器 品 0.6 臨 0.555556 距 0.533333 嗣 0.533333 路 0.533333 矯 0.529412 橋 0.5 警 0.473684 啓 0.466667 患 0.466667
番 審 0.8 香 0.75 首 0.666667 畑 0.666667 藩 0.666667 富 0.666667 猫 0.666667 暦 0.642857 翻 0.611111 箱 0.6
潮 朝 0.8 漸 0.733333 漠 0.666667 湖 0.666667 巣 0.6 凍 0.6 清 0.6 酒 0.6 慎 0.6 乾 0.6
